0.0, 0.0, 0.0
0.0, 0.75, 0.5
0.0, 1.5, 1.0
0.0, 2.25, 1.5
0.0, 3.0, 2.0
0.0, 3.75, 2.5
0.0, 4.5, 3.0
0.0, 5.25, 3.5
0.0, 6.0, 4.0
0.0, 6.75, 4.5
0.0, 7.5, 5.0
0.0, 8.25, 5.5
0.0, 9.0, 6.0
0.0, 9.75, 6.5
0.0, 10.5, 7.0
0.0, 11.25, 7.5
0.0, 12.0, 8.0
0.0, 12.75, 8.5
0.0, 13.5, 9.0
0.0, 14.25, 9.5
0.0, 15.0, 10.0
0.0, 15.75, 10.5
0.0, 16.5, 11.0
0.0, 17.25, 11.5
0.0, 18.0, 12.0
0.0, 18.75, 12.5
0.0, 19.5, 13.0
0.0, 20.25, 13.5
0.0, 21.0, 14.0
0.0, 21.75, 14.5
0.0, 22.5, 15.0
0.0, 23.25, 15.5
0.0, 24.0, 16.0
0.0, 24.75, 16.5
0.0, 25.5, 17.0
0.0, 26.25, 17.5
0.0, 27.0, 18.0
0.0, 27.75, 18.5
0.0, 28.5, 19.0
0.0, 29.25, 19.5
0.0, 30.0, 20.0
0.0, 30.75, 20.5
1.25, 31.41827, 21.0
1.875, 32.08606, 21.5
3.125, 32.75385, 22.0
4.375, 33.421158, 22.5
5.0, 34.087986, 23.0
5.625, 34.754814, 23.5
6.875, 35.42116, 24.0
7.5, 36.08703, 24.5
7.5, 36.752895, 25.0
8.125, 37.418762, 25.5
8.125, 38.08415, 26.0
8.125, 38.749535, 26.5
8.75, 39.41492, 27.0
8.75, 40.080307, 27.5
8.75, 40.745693, 28.0
9.375, 41.41108, 28.5
9.375, 42.076466, 29.0
12.5, 42.74185, 29.5
13.75, 43.406757, 30.0
15.625, 44.071663, 30.5
15.625, 44.736088, 31.0
16.25, 45.400513, 31.5
16.875, 46.064453, 32.0
16.875, 46.728394, 32.5
16.875, 47.392334, 33.0
16.875, 48.056274, 33.5
16.875, 48.720215, 34.0
16.875, 49.384155, 34.5
16.875, 50.048096, 35.0
16.875, 50.711075, 35.5
15.625, 51.374054, 36.0
