90.0, 85.0, 802.4961
90.0, 85.425964, 802.7961
90.625, 85.85145, 803.09607
91.25, 86.27693, 803.39606
91.875, 86.702415, 803.69604
91.875, 87.1279, 803.99603
91.875, 87.55338, 804.296
91.875, 87.97887, 804.596
91.875, 88.40435, 804.896
91.875, 88.829834, 805.196
91.875, 89.25532, 805.496
91.875, 89.6808, 805.79596
91.875, 90.106285, 806.09595
91.875, 90.53177, 806.39594
91.25, 90.95725, 806.6959
91.25, 91.38274, 806.9959
90.625, 91.80822, 807.2959
90.0, 92.2337, 807.5959
90.0, 92.65919, 807.8959
90.0, 93.08515, 808.19586
90.0, 93.511116, 808.49585
90.0, 93.93708, 808.79584
89.375, 94.363045, 809.0958
89.375, 94.78901, 809.3958
89.375, 95.21497, 809.6958
89.375, 95.64094, 809.9958
89.375, 96.0669, 810.2958
89.375, 96.49287, 810.59576
89.375, 96.91883, 810.89575
89.375, 97.344795, 811.19574
89.375, 97.77076, 811.4957
89.375, 98.196724, 811.7957
88.75, 98.62269, 812.0957
88.125, 99.04865, 812.3957
86.875, 99.47462, 812.6957
85.0, 99.90106, 812.99567
84.375, 100.32799, 813.29565
83.125, 100.75491, 813.59564
81.25, 101.18232, 813.8956
80.625, 101.61021, 814.1956
80.0, 102.038574, 814.4956
78.75, 102.46694, 814.7956
78.125, 102.89531, 815.0956
77.5, 103.32416, 815.39557
76.875, 103.753006, 815.69556
76.25, 104.181854, 815.99554
75.625, 104.61118, 816.29553
75.625, 105.04099, 816.5955
74.375, 105.4708, 816.8955
73.75, 105.90061, 817.1955
73.75, 106.3309, 817.4955
73.125, 106.76119, 817.7955
72.5, 107.19196, 818.09546
71.875, 107.622734, 818.39545
71.875, 108.053505, 818.69543
71.875, 108.48476, 818.9954
71.25, 108.91601, 819.2954
71.25, 109.34726, 819.5954
70.625, 109.77851, 819.8954
70.625, 110.20976, 820.1954
70.625, 110.641495, 820.49536
70.625, 111.07323, 820.79535
70.0, 111.50496, 821.09534
69.375, 111.93669, 821.3953
69.375, 112.368904, 821.6953
68.75, 112.80112, 821.9953
68.75, 113.23333, 822.2953
68.125, 113.66554, 822.5953
68.125, 114.098236, 822.89526
67.5, 114.53093, 823.19525
66.875, 114.96362, 823.49524
66.25, 115.3968, 823.7952
66.25, 115.82997, 824.0952
65.625, 116.263626, 824.3952
65.0, 116.69728, 824.6952
65.0, 117.130936, 824.9952
64.375, 117.56459, 825.29517
63.75, 117.998726, 825.59515
63.125, 118.43286, 825.89514
63.125, 118.867, 826.1951
61.875, 119.30113, 826.4951
61.875, 119.73575, 826.7951
61.25, 120.170845, 827.0951
61.25, 120.60594, 827.3951
60.625, 121.04104, 827.69507
60.0, 121.476135, 827.99506
59.375, 121.91171, 828.29504
58.75, 122.34729, 828.59503
58.75, 122.78287, 828.895
57.5, 123.218445, 829.195
56.875, 123.6545, 829.495
56.875, 124.09104, 829.795
56.25, 124.52758, 830.095
56.25, 124.96412, 830.39496
54.375, 125.40066, 830.69495
54.375, 125.83768, 830.99493
53.75, 126.27518, 831.2949
53.75, 126.71268, 831.5949
53.125, 127.15018, 831.8949
53.125, 127.58768, 832.1949
52.5, 128.02518, 832.4949
51.875, 128.46317, 832.79486
51.875, 128.90115, 833.09485
51.25, 129.33961, 833.39484
51.25, 129.77808, 833.6948
50.625, 130.21654, 833.9948
50.0, 130.655, 834.2948
50.0, 131.09346, 834.5948
50.0, 131.53241, 834.8948
49.375, 131.97136, 835.19476
48.75, 132.41078, 835.49475
48.75, 132.8502, 835.79474
48.75, 133.28963, 836.0947
48.125, 133.72905, 836.3947
47.5, 134.16847, 836.6947
47.5, 134.6079, 836.9947
46.875, 135.0478, 837.2947
46.875, 135.48772, 837.59467
46.25, 135.92763, 837.89465
46.25, 136.36754, 838.19464
45.625, 136.80792, 838.4946
45.625, 137.2483, 838.7946
45.0, 137.68869, 839.0946
44.375, 138.12907, 839.3946
43.75, 138.56995, 839.6946
43.125, 139.01082, 839.99457
43.125, 139.45216, 840.29456
42.5, 139.89351, 840.59454
42.5, 140.33485, 840.89453
41.875, 140.7762, 841.1945
41.875, 141.21803, 841.4945
41.25, 141.65987, 841.7945
40.625, 142.1017, 842.0945
40.625, 142.54353, 842.3945
40.0, 142.98584, 842.69446
39.375, 143.42815, 842.99445
38.75, 143.87094, 843.29443
38.75, 144.31374, 843.5944
38.125, 144.75653, 843.8944
37.5, 145.1998, 844.1944
37.5, 145.64307, 844.4944
36.875, 146.08633, 844.7944
36.875, 146.53009, 845.09436
36.25, 146.97385, 845.39435
35.625, 147.41808, 845.69434
35.625, 147.8623, 845.9943
35.625, 148.30653, 846.2943
35.0, 148.75076, 846.5943
34.375, 149.19548, 846.8943
34.375, 149.64067, 847.1943
33.75, 150.08586, 847.49426
33.125, 150.53105, 847.79425
